Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4qnbyphQuBj1YpPor7TnjR,"Thikka","Thikka","Dhanush (Hero)",2016-07-30,229263,37,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:54Z,"telugu pop,tollywood","Aditya Music",0.891,0.522,0,-8.011,0,0.0391,0.633,0.429,0.0759,0.899,95.003,4
spotify:track:6Fcl2aynuYjtMAb82tvh6x,"Taliban Alla Alla","Appu (Original Motion Picture Soundtrack)","Puneeth Rajkumar,Upendra",2002-01-25,291376,43,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:57Z,"kannada pop,sandalwood","2002 Release Akash Audio",0.826,0.844,0,-14.338,0,0.0744,0.00382,0.000893,0.261,0.739,129.985,4
spotify:track:5Jq0i0mZrAf0ZxZgv5pSCS,"Yavanig Gotthu","Paramathma (Original Motion Picture Soundtrack)","Tippu",2011-09-10,222406,57,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:49:59Z,"tamil dance,kannada pop,tamil pop,kollywood,telugu pop,tollywood,sandalwood","Think Music Kannada",0.91,0.346,0,-11.775,1,0.0469,0.141,0.000714,0.0635,0.543,122.01,4
spotify:track:0AFnXB9PEk3Az3SqIFWN10,"Gunu Gunuguva - From Dalapathi","Best of Sanjith Hegde","Sanjith Hegde,Sinduri",2018-12-18,236414,4,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:01Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,malayalam hip hop","Aananda Audio Video",0.64,0.826,9,-1.071,0,0.0393,0.0244,0,0.527,0.514,116.954,4
spotify:track:1dlRF6d44PTpUNZXKOjUsQ,"Thraas Aakkathi","Doddmane Hudga (Original Motion Picture Soundtrack)","V. Harikrishna,Indu Nagaraj,Yogaraj Bhat",2016-08-26,223400,46,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:02Z,"kannada pop,sandalwood","D Beats",0.935,0.742,5,-4.482,0,0.139,0.606,0.000158,0.221,0.897,101.004,4
spotify:track:1yRlyNnt7gHzvXTJnzTt2y,"Brathakaali","Oosaravelli","Devi Sri Prasad",2011-09-16,326034,50,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:02Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Aditya Music",0.691,0.816,9,-4.378,0,0.0425,0.449,0.000129,0.33,0.812,150.07,4
spotify:track:63J1h2orY794gzfmj9hSKm,"What To Do","Ranna (Original Motion Picture Soundtrack)","V. Harikrishna,Yogaraj Bhat,Vijay Prakash",2015-04-16,287973,38,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:04Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood","D Beats",0.788,0.846,11,-4.56,0,0.267,0.403,0,0.346,0.571,139.99,4
spotify:track:0Rcq2fRS6upZz28goThi6X,"Karukkuchoopu Kurraada","Rayudu (Original Motion Picture Soundtrack)","D. Imman,Vandana Srinivasan,Jithin Raj,Jayamoorthy",2016-05-20,290918,51,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:04Z,"tamil pop,tamil dance,kollywood,kannada pop,sandalwood","Sony Music Entertainment India Pvt. Ltd.",0.621,0.707,0,-4.654,0,0.0375,0.432,0.00000277,0.0741,0.543,82.492,3
spotify:track:4fKXe4P5kesM0EvQ52AcGS,"Ileana Chitti Belliana","Snehitudu","Vijay Prakash,Javed Ali,Sayanora Philip",2011-10-23,309067,37,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:05Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood,sufi,bollywood,qawwali,hindi pop,desi,desi pop,malayalam pop,mollywood,tamil dance","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.837,0.794,10,-5.847,0,0.0688,0.0214,0.00000838,0.0819,0.721,110.963,4
spotify:track:71wxUMvVq38WhqjAJGDLOM,"Naa Pranam","Shopping Mall","Haricharan,Chinmayi",2010-10-21,364080,44,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:06Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop,marathi pop,bollywood,hindi pop","Aditya Music",0.654,0.585,4,-5.233,0,0.034,0.574,0,0.106,0.616,93.996,4
spotify:track:1BggQQ0CxZ3K8y6iccidht,"Pistha Pistha","Mr Nookayya","Karthik,Yuvan Shankar Raja",2012-01-18,340093,41,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:06Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood,tamil hip hop","Aditya Music",0.781,0.783,8,-5.589,1,0.0359,0.0343,0.00136,0.0386,0.472,126.008,4
spotify:track:5cDyqpv18Ykv36rp2aCRBM,"Chembakame","Chembakame (Original Motion Picture Soundtrack)","Franco",2006-07-24,303013,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:07Z,"rhumba","Satyam Audios",0.515,0.631,4,-7.166,0,0.0494,0.053,0,0.125,0.337,179.883,4
spotify:track:00Yc2b7kEyPXITN86syCAb,"Mizhiyil Mizhiyil","Maaya Bazaar (Original Motion Picture Soundtrack)","Rahul Raj,Vayalar Sarathchandra Varma,Sujatha Mohan",2008-10-04,277289,44,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:08Z,"mollywood,malayalam pop,tamil pop,tamil dance","Divo Tv Private Limited",0.601,0.732,4,-7.227,0,0.0816,0.393,0.00000292,0.0419,0.767,172.01,4
spotify:track:6NkahEfFURjMuxdrpES1Rp,"Kanneer Mazhayathu","Joker (Original Motion Picture Soundtrack)","Mohan Sithara,Yusufali Kecheri,K. J. Yesudas",2000-10-29,280826,24,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:10Z,"malayalam pop,mollywood,devotional,tamil pop","Divo Tv Private Limited",0.758,0.642,6,-7.616,0,0.0381,0.378,0.0000355,0.157,0.753,97.756,4
spotify:track:50wZOoM5cAGBgyTn7Z6feM,"Podipaarana","Queen (Original Motion Picture Soundtrack)","Ajaey Shravan,Kesav Vinod,Sunil Kumar",2018-07-08,275647,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:10Z,"mollywood,malayalam pop,malayalam hip hop,bhajan","Satyam Audios",0.771,0.765,10,-7.593,0,0.0865,0.0429,0,0.358,0.821,103.994,4
spotify:track:7kcPjcna9rbJGz8GnRRnAp,"Vellil Paravakalai - From Cinema Company","Hits of Karthik Vol. 2","Karthik",2018-10-26,318813,39,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:12Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood","Manorama Music",0.637,0.578,2,-5.943,1,0.0355,0.584,0.00645,0.0709,0.343,90.008,4
spotify:track:54uw1wB4JIwntd8cRZHWQ7,"Karpakamalare","Thommanum Makkalum (Original Motion Picture Soundtrack)","Alex Paul,Madhu Balakrishnan,Afsal",2005,302786,35,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:12Z,"malayalam pop,mollywood,devotional,tamil pop","Johny Sagariga",0.801,0.903,4,-6.251,1,0.0818,0.326,0,0.0468,0.881,139.98,4
spotify:track:4LYD6caC715UMUtenY70g0,"Chuvarillathe","Mayookham","Jayach,ran",2005-07-12,318760,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:14Z,"malayalam pop","Anak Audio",0.553,0.554,11,-7.626,0,0.0369,0.416,0.000196,0.163,0.655,78.033,4
spotify:track:4hICpkHDqxazL8QI619l2S,"Aazhakkadalinte","Chandupottu (Original Motion Picture Soundtrack)","S. Janaki",2005-07-02,273760,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:14Z,"kannada pop,tamil pop,telugu pop,sandalwood","Satyam Audios",0.669,0.519,9,-4.596,1,0.0285,0.37,0,0.291,0.444,125.001,5
spotify:track:29Mt9K1W7pv8vDtPlnw5af,"Mullapoovin Motte","Pattanathil Sundharan (Original Motion Picture Soundtrack)","Afsal,Rajesh Vijay",2004,273200,42,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:16Z,"malayalam pop,mollywood","Millennium Audios",0.847,0.892,0,-8.832,1,0.0409,0.0582,0.00025,0.11,0.973,128.999,4
spotify:track:24Gtm3EsLM8yo4gcD4cq9h,"Akale Akale","Akale (Original Motion Picture Soundtrack)","M. Jayachandran,Gireesh Puthenchery,Karthik",2023-10-09,302257,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:16Z,"malayalam pop,mollywood,telugu pop,tollywood,tamil pop,kollywood,kannada pop,tamil dance","Rafa International",0.188,0.286,8,-11.77,1,0.0329,0.785,0.00000107,0.0658,0.0924,83.649,4
spotify:track:4gwFTtt9YkdsvAMFieg8dA,"Ozhukiyozhuki","Oru Cinemaakkaran","Bijibal,Haricharan,Shweta Mohan,Rafeeq Ahammed",2017-06-12,243644,29,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:20Z,"malayalam pop,mollywood,tamil pop,tollywood,telugu pop,kollywood,tamil dance,kannada pop","Muzik247",0.594,0.354,9,-6.329,1,0.0449,0.748,0,0.22,0.569,154.387,3
spotify:track:6umnx0NEkIjrUzKFCBFS7x,"Manmohana","Jodhaa Akbar (Tamil) [Original Motion Picture Soundtrack]","A.R. Rahman,Sadhana Sargam",2007-12-31,410893,29,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:22Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi","UTV",0.507,0.468,7,-7.976,0,0.0319,0.794,0.00158,0.0955,0.329,81.806,4
spotify:track:4jGXZSAi0bCpqBZ49Acnac,"Yavvana (Unplugged) - From Sathya","Yavvana (Unplugged) [From Sathya]","Simon K. King,Godfray Immanuel,Yazin Nizar,Ramya Nambessan",2017-09-30,236800,36,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:22Z,"tamil pop,kollywood,tollywood,telugu pop,kannada pop,mollywood,malayalam pop,tamil dance","Think Music",0.65,0.483,7,-9.07,1,0.0693,0.69,0,0.28,0.356,75.065,4
spotify:track:7vtPLBdJ3EUs1UvcRY9dZl,"A.J.","180 (Original Motion Picture Soundtrack)","Vidhu Prathap,Ramya S. Kapadia",2011-03-30,285320,14,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:24Z,"malayalam pop,mollywood,telugu pop","Think Music",0.422,0.277,2,-11.556,1,0.0445,0.362,0.000167,0.0906,0.281,172.175,4
spotify:track:078WZFboD5e0uQeYR2xpqd,"Kannaatti - From Nooru Kodi Vaanavil","Kannaatti (From Nooru Kodi Vaanavil)","Siddhu Kumar,Anand Aravindakshan",2022-03-11,201875,31,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:24Z,"kollywood,tamil pop,tamil indie","Think Music",0.78,0.466,1,-8.173,1,0.163,0.42,0.0000126,0.0875,0.746,150.106,4
spotify:track:1M7AFiPTiPLVBi3UjItJjW,"Kannukulle Unnai Vaithen","Kannukulle Unnai Vaithen","Tajmeel Sherif",2022-06-28,316000,1,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:25Z,"tamil pop,tamil indie","Tajmeel Sherif",0.617,0.278,7,-9.489,0,0.033,0.826,0,0.0987,0.435,79.997,4
spotify:track:2R2mKFSG6kditlYLGJIg0j,"Neethanadi","Enna Solla Pogirai","Vivek - Mervin,Mervin Solomon",2022-01-11,235666,52,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:28Z,"tamil pop,tamil dance,kollywood,tamil indie","Muzik247",0.5,0.484,2,-8.712,1,0.0268,0.756,0,0.0572,0.275,134.987,3
spotify:track:6T5psUThV7YF1R0DWaAaJx,"Thanka Thinkal Kiliyaay Cover Song","Thanka Thinkal Kiliyaay Cover Song","Aparna Rajeev",2021-12-04,139130,37,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:31Z,"malayalam pop,mollywood","Aparna Rajeev",0.64,0.279,1,-14.115,1,0.0812,0.852,0.00000133,0.0929,0.35,137.932,4
spotify:track:27zjNbI23mj5APv7gGAVI2,"Mele Mele Manam - No.1 Snehatheeram Bangalore North","Mele Mele Manam - No.1 Snehatheeram Bangalore North","Goutham Vincent,Sony Mohan",2020-09-15,191863,45,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:34Z,"tamil pop,malayalam pop,tamil indie,mollywood","AERTIZ RECORDS",0.434,0.316,5,-12.605,1,0.0425,0.767,0.00000876,0.168,0.343,129.555,3
spotify:track:5w1qlAjE7bcaktTruXgS3z,"Athmavile","Kettiyolaanu Ente Malakha (Original Motion Picture Soundtrack)","William Francis,Najim Arshad,B.K. Harinarayanan",2019-12-14,269827,48,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:36Z,"malayalam pop,mollywood","Magic Frames Music",0.269,0.333,4,-10.956,1,0.0331,0.848,0.00618,0.0925,0.0618,119.582,4
spotify:track:2gXNc6MojW8xYyBSDZ8pfl,"Maruvaarthai - Unplugged","Enai Noki Paayum Thota (Original Motion Picture Soundtrack)","Sid Sriram,Darbuka Siva",2019-09-01,287928,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:38Z,"tollywood,telugu pop,tamil pop,kollywood","Divo Tv Private Limited",0.304,0.164,9,-9.96,1,0.0356,0.797,0,0.106,0.263,199.878,4
spotify:track:1ZMt3traa2p1BBZmLsNb9n,"Orey Oru","Kolamaavu Kokila (CoCo) [Original Motion Picture Soundtrack]","Jonita Gandhi,Anirudh Ravichander",2018-07-05,199706,41,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:40Z,"bollywood,tamil pop,kollywood,hindi pop,desi,tamil dance,tollywood,tamil hip hop,telugu pop","Zee Music Company",0.467,0.361,5,-7.353,1,0.0571,0.879,0,0.113,0.587,79.62,4
spotify:track:5074vxvOMww4f0LqM8cRLn,"Nee Cadbury","Kadhal Distancing (Original Motion Picture Soundtrack)","Barath Dhanasekar,Aishwerya Radhakrishnan",2020,275478,0,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:42Z,"tamil indie,kollywood","Vasy Music Entertainment",0.689,0.655,8,-5.726,1,0.0286,0.381,0.00000144,0.103,0.478,114.986,4
spotify:track:6djRqSJNZnkuWYXQWaeCL8,"Marandhadhae","Simba (Original Motion Picture Soundtrack)","Vishal Chandrashekhar,Anirudh Ravichander,Teejay",2017-03-08,189105,34,false,31rvk5wa5lhfg6u2zevrc4ncq76i,2024-01-09T18:50:44Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,tamil dance,tamil hip hop,tamil indie","Think Music",0.476,0.498,9,-8.486,0,0.0292,0.0142,0.0000287,0.14,0.216,159.84,3
spotify:track:66N9OkT3uarJxuzD7iU4BP,"Quit Pannuda","Master (Original Motion Picture Soundtrack)","Anirudh Ravichander",2020-03-16,256575,54,false,31mkwv2detmtmie6hhrc6abm3d5u,2024-01-19T06:50:25Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.51,0.797,6,-5.279,0,0.234,0.179,0,0.443,0.499,76.965,4
spotify:track:7Mi0pugIa9VPQm7ykGWIfa,"Bullet song (From The Warriorr)(Telugu)","Bullet song (From The Warriorr)(Telugu)","Devi Sri Prasad,Silambarasan TR,Haripriya,Shree Mani",2022-04-22,237263,47,false,31mkwv2detmtmie6hhrc6abm3d5u,2024-01-19T06:50:30Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood,tamil hip hop","Aditya Music",0.745,0.878,5,-6.782,0,0.233,0.576,0.114,0.0915,0.782,195.045,3
spotify:track:5MgUF632EadmiXcIfzDEqU,"Vascodagama - Duet Version","Chotta Mumbai (Original Motion Picture Soundtrack)","Afsal,Rimi Tomy",2007-07-20,265613,0,false,31mkwv2detmtmie6hhrc6abm3d5u,2024-01-19T06:50:41Z,"malayalam pop,mollywood","Satyam Audios",0.428,0.9,9,-5.062,0,0.114,0.15,0.00013,0.0392,0.723,149.974,4
spotify:track:2MQ8egL6RtaWiGcrwr2gUs,"Kadhalan","Kadhalan","Havoc Mathan,Havoc Naven",2014-09-30,268472,52,false,312wyx2rvh7i6kssszf5mmk46yzq,2024-02-18T13:48:46Z,"tamil hip hop,tamil indie,tamil pop","IBP Studios Sdn Bhd",0.737,0.725,0,-7.224,0,0.0381,0.668,0,0.111,0.503,95.035,4
spotify:track:2dnAqKYsZRuNVOJ9OVH7Ov,"Pona Pogattum","Master (Original Motion Picture Soundtrack)","Anirudh Ravichander,CB Vinith",2020-03-16,97000,56,false,312wyx2rvh7i6kssszf5mmk46yzq,2024-02-18T13:48:46Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.685,0.476,0,-9.573,0,0.0369,0.83,0.257,0.092,0.601,142.411,3
spotify:track:3Feda69zjFHpUaJtJskq7N,"Celebration Of Varisu (From Varisu)","Celebration Of Varisu (From Varisu)","Thaman S",2023-01-13,168153,49,false,312wyx2rvh7i6kssszf5mmk46yzq,2024-02-18T13:48:48Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop","T-Series",0.679,0.918,8,-7.967,1,0.165,0.724,0.974,0.085,0.446,140.097,4
spotify:track:0AGbuVpSivVZI99CJqdMpi,"La La Bheemla","Bheemla Nayak","Thaman S,Arun Kaundinya",2022-03-09,147496,46,false,31fqmx7d5rmiwz2ewaugdkiw44py,2024-03-06T15:06:29Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop","Aditya Music",0.666,0.871,0,-5.595,1,0.27,0.676,0.00000106,0.318,0.699,80.017,4
spotify:track:6z8DaFMeQG7NFFE39wbZ7Q,"Thangamey","Naanum Rowdy Dhaan (Original Motion Picture Soundtrack)","Anirudh Ravichander",2015-10-14,262539,0,false,31ka4hd7ryzx75ifub366rzzb4qa,2024-03-07T05:42:11Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo Tv Private Limited",0.571,0.9,2,-6.567,1,0.0763,0.425,0,0.278,0.613,99.943,4
spotify:track:3lKfblrmg9wwRbK6y8EUkl,"Veyyon Silli","Soorarai Pottru (Original Motion Picture Soundtrack)","G. V. Prakash,Harish Sivaramakrishnan",2020-11-11,303381,51,false,11139750954,2024-03-14T08:22:30Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.67,0.6,6,-9.251,0,0.0397,0.191,0,0.168,0.66,120.006,3
spotify:track:7fttjqzmvgvpRQoOzyYng3,"Po Indru Neeyaga","Velai Illa Pattadhaari (Original Motion Picture Soundtrack)","Anirudh Ravichander,Dhanush",2016-01-14,223326,0,false,31h7u3vxufyivtcezykzwpwueb2m,2024-03-14T11:53:08Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo",0.484,0.593,3,-3.788,0,0.0272,0.262,0,0.0813,0.46,144.863,3
spotify:track:2YnJO31KxZUelyWtIVAtX2,"Oru Madhura Kinavin - Retro Mix","Tejabhai And Family","Vijay Yesudas,Shaan Rahman",2011-08-30,291805,54,false,31g5gjhzjocvphnard2lr3vw5szm,2024-03-16T16:36:49Z,"malayalam pop,mollywood,tamil pop,kollywood,malayalam hip hop","Saregama",0.625,0.9,8,-5.429,1,0.0756,0.207,0.0481,0.199,0.718,142.057,4
spotify:track:4zL4sWqtmdUcas3RfitxLr,"Madurai Micheal Theme","Aaa","Yuvan Shankar Raja",2017-06-20,119571,0,false,31h7u3vxufyivtcezykzwpwueb2m,2024-03-18T16:04:42Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Lahari Music",0.584,0.774,0,-6.21,1,0.0362,0.792,0.818,0.196,0.562,126.057,4
spotify:track:1Nh7gea2bnOt9i3HQI1JCB,"Massu Maranam - From Petta (Telugu)","Petta (Telugu) [Original Motion Picture Soundtrack]","Anirudh Ravichander,Mano",2018-12-20,216000,57,false,31hj66kcefcit3ckdiamib6cbku4,2024-03-23T05:09:56Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,kannada pop","Sony Music Entertainment India Pvt. Ltd.",0.468,0.866,10,-5.857,0,0.384,0.415,0.00000215,0.652,0.732,83.787,4
spotify:track:7H6VHb4MOEvQG0xZD5V5Q4,"Amma Song (From Oke Oka Jeevitham) - From Oke Oka Jeevitham","Amma Song (From Oke Oka Jeevitham) [From Oke Oka Jeevitham]","Jakes Bejoy,Sid Sriram",2022-01-26,319494,15,false,31hj66kcefcit3ckdiamib6cbku4,2024-03-23T05:10:08Z,"malayalam pop,mollywood,malayalam hip hop,tollywood,telugu pop,tamil pop,kollywood","Dream Warrior Pictures",0.408,0.357,3,-10.716,1,0.0512,0.757,0.00000102,0.0759,0.242,167.677,4
spotify:track:2S6DBGSl8c7hWZmC7R0Lgj,"Top Tucker","Sarkar (Tamil) [Original Motion Picture Soundtrack]","Mohit Chauhan",2018-10-03,223498,52,false,31hj66kcefcit3ckdiamib6cbku4,2024-03-23T05:10:20Z,"bollywood,hindi pop,sufi,desi","Sony Music Entertainment India Pvt. Ltd.",0.721,0.657,11,-8.304,1,0.0319,0.0322,0.00109,0.0618,0.454,132.97,4
spotify:track:6fekFbmemX0Pj1E6VgR47n,"Jithu Jilladi","Theri (Original Motion Picture Soundtrack)","G. V. Prakash,Thenisai Thendral Deva,Balachandran",2016-03-21,289724,51,false,31hj66kcefcit3ckdiamib6cbku4,2024-03-23T05:10:23Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","Think Music",0.773,0.825,8,-5.798,1,0.321,0.25,0.0000754,0.817,0.645,144.973,4
spotify:track:7fRIo7WyDxXn3r233GCcdL,"Jimikki Ponnu","Varisu","Thaman S,Anirudh Ravichander,Jonita Gandhi",2022-12-24,224095,66,false,31hj66kcefcit3ckdiamib6cbku4,2024-03-23T05:10:37Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop,tamil hip hop,bollywood,hindi pop,desi","T-Series",0.751,0.826,5,-7.805,0,0.205,0.588,0.0125,0.104,0.848,176.063,4
spotify:track:2yV5Gno1DLwqBDJ1JYxmJk,"Bloody Sweet","Leo (Original Motion Picture Soundtrack)","Anirudh Ravichander,Siddharth Basrur",2023-10-19,168540,54,false,316bxvoo5o5mrq4mkbaxm2i4p4mq,2024-03-30T15:14:48Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood","Sony Music Entertainment India Pvt. Ltd.",0.511,0.683,5,-6.484,1,0.0427,0.00442,0.00516,0.089,0.254,123.85,4
spotify:track:0uMY0ZOYpXKHPxuakVtQzs,"Murder","Murder","Real Boss,BIG KAY SMG",2022-10-21,182762,64,true,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:05Z,"punjabi hip hop,punjabi pop,desi hip hop","Sky Digital",0.928,0.568,0,-4.022,1,0.315,0.182,0,0.129,0.513,95.251,4
spotify:track:3pDbPKZHrpHAWcJVMsrNwA,"Hukum - Thalaivar Alappara - Tamil (From Jailer)","Hukum - Thalaivar Alappara - Tamil (From Jailer)","Anirudh Ravichander,Super Subu",2023-07-17,207647,67,false,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:10Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sun Pictures",0.723,0.892,2,-5.758,1,0.164,0.102,0,0.146,0.533,101.996,4
spotify:track:7usU0Z1EqM4j4piDv4V4wB,"Thamarai Poovukum - Leo Version","Thamarai Poovukum (Leo Version)","Vidyasagar,Krishnachandar,Sujatha",2024-01-12,71541,38,false,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:12Z,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop,telugu pop","Magnasound",0.667,0.686,2,-10.391,0,0.036,0.569,0.000329,0.137,0.611,81.863,4
spotify:track:4VosVUajzm6nzGlSb6nP3L,"Check It Out","Check It Out","Parmish Verma,Paradox",2023-06-27,195957,71,false,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:14Z,"punjabi pop,punjabi hip hop,bhangra,hindi hip hop,desi hip hop","SDA Studios",0.923,0.705,8,-4.548,0,0.26,0.0992,0.00000412,0.198,0.587,94.022,4
spotify:track:58f4twRnbZOOVUhMUpplJ4,"Brown Munde","Brown Munde","AP Dhillon,Gminxr,Gurinder Gill,Shinda Kahlon",2020-09-18,254400,74,false,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:18Z,"punjabi hip hop,punjabi pop,desi,bhangra,desi hip hop","Run-up Records",0.854,0.611,8,-6.26,0,0.0864,0.223,0,0.119,0.417,100.024,4
spotify:track:3CpoeW0cZSDzIRv5z34F87,"Sing For The Moment","The Eminem Show","Eminem",2002-05-26,339546,79,true,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:27Z,"rap,hip hop","Eminem Catalog PS",0.668,0.824,5,-4.164,0,0.137,0.0017,0.00000305,0.0426,0.185,163.961,4
spotify:track:2gNMXJDKRmKWuevBGjN8wo,"3:59 AM","Punya Paap","DIVINE",2020-12-03,272197,67,true,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:31Z,"hindi hip hop,desi hip hop,punjabi hip hop,punjabi pop","Universal Music India Pvt Ltd.",0.669,0.588,2,-6.902,1,0.339,0.177,0,0.179,0.237,97.026,4
spotify:track:4gDlagealcSx1ocWfcxRzI,"Paisaa","Paisaa","Kushal Grumpy",2023-10-17,182056,58,true,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:33Z,"hindi hip hop,malayalam hip hop","Kushal Pokhrel",0.915,0.748,0,-3.88,0,0.125,0.254,0.0000026,0.0705,0.811,94.979,4
spotify:track:4XPnevmXHrmOlLER9tsSqR,"Moti Chain","Moti Chain","We Are One,Sukki,Dc",2023-05-14,159230,56,false,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:33Z,"haryanvi pop","We Are One",0.787,0.663,11,-5.817,1,0.404,0.762,0,0.0598,0.727,129.743,4
spotify:track:7MpfARGQRFqZxHEWLBjDkx,"Pagol","Pagol","Deep Jandu,Bohemia",2019,219335,64,false,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:34Z,"punjabi hip hop,punjabi pop,bhangra,desi hip hop,hindi hip hop","Planet Recordz Ind",0.719,0.498,1,-4.563,0,0.347,0.282,0,0.0999,0.892,169.938,4
spotify:track:5ZLkihi6DVsHwDL3B8ym1t,"One Love","One Love","Shubh",2023-08-18,159222,80,false,31sbvtwyglo4bbsg7zovmhbnjjwe,2024-04-04T02:08:36Z,"punjabi hip hop,punjabi pop,desi hip hop,desi,hindi hip hop","SHUBH",0.848,0.512,7,-7.757,1,0.118,0.284,0.00645,0.101,0.881,144.926,4
